id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"349937","9","6","prediction","articles","341673","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8981344103813171, ""presence_score"": 0.4134324471266441, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9629428386688232, ""presence_score"": 0.38354464639833075, ""partial_veracity"": ""true""}]}","2020-03-08 20:52:34.987543+01","2022-03-09 23:12:40.437238+01"
"337221","9","6","prediction","articles","767683","{""claims"": []}","2020-03-08 19:39:30.927763+01","2022-03-09 23:12:52.590771+01"
"341112","9","6","prediction","articles","325381","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 19:52:42.7994+01","2022-03-10 02:07:27.930015+01"
"502829","9","6","prediction","articles","980770","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5417908430099487, ""presence_score"": 0.4153440162754642, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5654491186141968, ""presence_score"": 0.3914649108360333, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 7604, ""presence"": ""yes"", ""stance_score"": 0.52499920129776, ""presence_score"": 0.4284555131433538, ""partial_veracity"": ""unknown""}]}","2021-01-26 20:43:38.222287+01","2022-03-10 02:07:36.150036+01"
"314147","9","6","prediction","articles","276095","{""claims"": []}","2020-03-08 15:45:19.355607+01","2022-03-09 23:12:04.556357+01"
"331567","9","6","prediction","articles","308938","{""claims"": [{""rating"": ""false"", ""stance"": ""neutral"", ""claim_id"": 5488, ""presence"": ""yes"", ""stance_score"": 0.5185712575912476, ""presence_score"": 0.3795633221765769, ""partial_veracity"": ""unknown""}]}","2020-03-08 18:19:59.281613+01","2022-03-09 23:12:55.663966+01"
"350010","9","6","prediction","articles","341757","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7660349607467651, ""presence_score"": 0.5651572588711631, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.6912559866905212, ""presence_score"": 0.5479838380696306, ""partial_veracity"": ""false""}]}","2020-03-08 20:53:04.02119+01","2022-03-09 23:13:22.696439+01"
"380650","9","6","prediction","articles","260239","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 2438, ""presence"": ""yes"", ""stance_score"": 0.6189621090888977, ""presence_score"": 0.5091833553811583, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 1895, ""presence"": ""yes"", ""stance_score"": 0.7279806137084961, ""presence_score"": 0.40633703731779813, ""partial_veracity"": ""true""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 428, ""presence"": ""yes"", ""stance_score"": 0.8933947682380676, ""presence_score"": 0.428172416238995, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.7405650019645691, ""presence_score"": 0.5487164162913719, ""partial_veracity"": ""false""}]}","2020-03-09 00:02:49.962788+01","2022-03-10 02:12:22.238981+01"
"350191","9","6","prediction","articles","341964","{""claims"": []}","2020-03-08 20:54:24.083313+01","2022-03-09 23:16:06.162198+01"
"321450","9","6","prediction","articles","292796","{""claims"": []}","2020-03-08 16:49:27.883625+01","2022-03-10 02:10:02.91006+01"
"321513","9","6","prediction","articles","292895","{""claims"": []}","2020-03-08 16:49:55.719329+01","2022-03-10 02:10:53.384734+01"
"341447","9","6","prediction","articles","325463","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9946644306182861, ""presence_score"": 0.4122816307905017, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 1879, ""presence"": ""yes"", ""stance_score"": 0.9497231245040894, ""presence_score"": 0.4105183341729294, ""partial_veracity"": ""false""}]}","2020-03-08 19:54:10.9067+01","2022-03-10 02:08:41.905511+01"
"314287","9","6","prediction","articles","276521","{""claims"": []}","2020-03-08 15:46:44.937754+01","2022-03-09 23:16:35.549217+01"
"486937","9","6","prediction","articles","931960","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.679141104221344, ""presence_score"": 0.41667399391698295, ""partial_veracity"": ""false""}]}","2020-11-09 00:24:02.613833+01","2022-03-09 23:17:37.651955+01"
"331542","9","6","prediction","articles","308846","{""claims"": []}","2020-03-08 18:19:50.775273+01","2022-03-09 23:11:54.563006+01"
"495159","9","6","prediction","articles","964227","{""claims"": []}","2020-12-15 11:18:40.962852+01","2022-03-09 23:12:12.369897+01"
"366191","9","6","prediction","articles","243382","{""claims"": []}","2020-03-08 22:46:02.693817+01","2022-03-09 23:12:41.982809+01"
"331720","9","6","prediction","articles","309378","{""claims"": []}","2020-03-08 18:21:08.214155+01","2022-03-09 23:18:04.308815+01"
"488756","9","6","prediction","articles","948264","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4007, ""presence"": ""yes"", ""stance_score"": 0.7016154527664185, ""presence_score"": 0.3700532840515871, ""partial_veracity"": ""unknown""}]}","2020-11-11 02:38:47.313559+01","2022-03-10 02:11:03.517422+01"
"321583","9","6","prediction","articles","424088","{""claims"": []}","2020-03-08 16:50:29.027733+01","2022-03-10 02:12:30.558011+01"
"439360","9","6","prediction","articles","833308","{""claims"": []}","2020-06-03 07:19:02.667909+02","2022-03-09 23:13:40.942847+01"
"379059","9","6","prediction","articles","259690","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6421028971672058, ""presence_score"": 0.4026559210634865, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.7505179047584534, ""presence_score"": 0.3948196298842564, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.754062831401825, ""presence_score"": 0.45342430860203503, ""partial_veracity"": ""false""}]}","2020-03-09 00:00:50.191682+01","2022-03-10 02:05:52.137973+01"
"331605","9","6","prediction","articles","309080","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.4569389224052429, ""presence_score"": 0.3768392082689975, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8919573426246643, ""presence_score"": 0.40690768003386896, ""partial_veracity"": ""false""}]}","2020-03-08 18:20:15.34581+01","2022-03-09 23:14:44.095675+01"
"321561","9","6","prediction","articles","424048","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.918379545211792, ""presence_score"": 0.35841336440486815, ""partial_veracity"": ""false""}]}","2020-03-08 16:50:17.926742+01","2022-03-10 02:11:45.42175+01"
"342301","9","6","prediction","articles","325759","{""claims"": []}","2020-03-08 19:57:56.472757+01","2022-03-10 02:11:46.598209+01"
"341502","9","6","prediction","articles","325478","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 19:54:24.409778+01","2022-03-10 02:09:05.472966+01"
"341800","9","6","prediction","articles","325588","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 19:56:03.172853+01","2022-03-10 02:10:09.641261+01"
"350207","9","6","prediction","articles","341983","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 1859, ""presence"": ""yes"", ""stance_score"": 0.6802857518196106, ""presence_score"": 0.43587286959350086, ""partial_veracity"": ""true""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.4844740927219391, ""presence_score"": 0.5949794198600703, ""partial_veracity"": ""false""}]}","2020-03-08 20:54:29.445046+01","2022-03-09 23:16:08.056222+01"
"486867","9","6","prediction","articles","931614","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.72286456823349, ""presence_score"": 0.4949760828273449, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8126420974731445, ""presence_score"": 0.512167596905228, ""partial_veracity"": ""false""}]}","2020-11-09 00:20:59.719342+01","2022-03-09 23:13:42.67743+01"
"342563","9","6","prediction","articles","325947","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.4454091191291809, ""presence_score"": 0.4506464225381255, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5467778444290161, ""presence_score"": 0.4936631775860663, ""partial_veracity"": ""false""}]}","2020-03-08 19:59:39.421647+01","2022-03-10 02:13:49.525006+01"
"314638","9","6","prediction","articles","277494","{""claims"": []}","2020-03-08 15:49:58.837229+01","2022-03-09 23:26:53.220731+01"
"341452","9","6","prediction","articles","325465","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.4621492990480475, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 6288, ""presence"": ""yes"", ""stance_score"": 0.9986655712127686, ""presence_score"": 0.6700304150371247, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 6133, ""presence"": ""yes"", ""stance_score"": 0.8645347356796265, ""presence_score"": 0.6737324249491964, ""partial_veracity"": ""false""}]}","2020-03-08 19:54:12.564905+01","2022-03-10 02:08:44.026045+01"
"462138","9","6","prediction","articles","915801","{""claims"": []}","2020-10-03 19:10:16.627129+02","2022-03-10 02:14:04.208847+01"
"350100","9","6","prediction","articles","341854","{""claims"": []}","2020-03-08 20:53:45.973694+01","2022-03-09 23:14:48.420349+01"
"366385","9","6","prediction","articles","243595","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.9786645174026489, ""presence_score"": 0.4287160514238925, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9903928637504578, ""presence_score"": 0.4061161720457857, ""partial_veracity"": ""true""}]}","2020-03-08 22:47:06.618254+01","2022-03-09 23:15:37.500888+01"
"450485","9","6","prediction","articles","849984","{""claims"": []}","2020-08-01 07:36:42.278714+02","2022-03-10 02:11:17.891539+01"
"314242","9","6","prediction","articles","276395","{""claims"": []}","2020-03-08 15:46:15.196616+01","2022-03-09 23:15:52.687721+01"
"314268","9","6","prediction","articles","276458","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.6842554807662964, ""presence_score"": 0.43808608857127834, ""partial_veracity"": ""false""}]}","2020-03-08 15:46:33.045527+01","2022-03-09 23:16:12.083378+01"
"380521","9","6","prediction","articles","260198","{""claims"": []}","2020-03-09 00:02:40.173343+01","2022-03-10 02:11:38.748545+01"
"342369","9","6","prediction","articles","325774","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5126578211784363, ""presence_score"": 0.3619644098649634, ""partial_veracity"": ""true""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.772278368473053, ""presence_score"": 0.42574782485310775, ""partial_veracity"": ""false""}]}","2020-03-08 19:58:10.911146+01","2022-03-10 02:12:20.088745+01"
"350251","9","6","prediction","articles","342037","{""claims"": []}","2020-03-08 20:54:47.717222+01","2022-03-09 23:16:30.194571+01"
"450523","9","6","prediction","articles","850086","{""claims"": []}","2020-08-01 07:37:08.829885+02","2022-03-10 02:12:37.488342+01"
"341294","9","6","prediction","articles","768073","{""claims"": []}","2020-03-08 19:53:36.126236+01","2022-03-09 23:16:51.80566+01"
"321623","9","6","prediction","articles","424144","{""claims"": []}","2020-03-08 16:50:46.101362+01","2022-03-10 02:12:44.07659+01"
"350315","9","6","prediction","articles","342114","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 4769, ""presence"": ""yes"", ""stance_score"": 0.5060660243034363, ""presence_score"": 0.35114020615997205, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.8789882659912109, ""presence_score"": 0.4200337969972927, ""partial_veracity"": ""false""}]}","2020-03-08 20:55:15.21263+01","2022-03-09 23:17:12.519984+01"
"314336","9","6","prediction","articles","276659","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.6450392007827759, ""presence_score"": 0.39768905229692647, ""partial_veracity"": ""false""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6283092498779297, ""presence_score"": 0.4152943215987259, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:47:13.372389+01","2022-03-09 23:18:26.455217+01"
"314326","9","6","prediction","articles","276634","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8174809217453003, ""presence_score"": 0.5281001382612501, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9456747770309448, ""presence_score"": 0.5487785914807228, ""partial_veracity"": ""false""}]}","2020-03-08 15:47:05.540236+01","2022-03-09 23:18:12.00818+01"
"321641","9","6","prediction","articles","424172","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 4769, ""presence"": ""yes"", ""stance_score"": 0.8342865109443665, ""presence_score"": 0.3810607329415234, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9360730051994324, ""presence_score"": 0.534759535275272, ""partial_veracity"": ""false""}]}","2020-03-08 16:50:52.585364+01","2022-03-10 02:12:54.303228+01"
"366689","9","6","prediction","articles","243926","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.613036572933197, ""presence_score"": 0.3626808576759979, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:48:43.013412+01","2022-03-09 23:18:43.288464+01"
