id,related_object_url,reaction_count,comment_count,share_count,comment_plugin_count,extracted_at,feedback_sum
"65172997","https://www.latimes.com/world-nation/story/2020-12-24/new-coronavirus-strain-has-emerged-nigeria","22","16","50","0","2020-12-25 18:30:33.00954+01","88"
"65173215","https://www.naturalnews.com/2020-12-23-celebrities-paying-25000-for-covid19-vaccines.html","0","0","0","0","2020-12-25 18:31:19.041256+01","0"
"65173255","http://feeds.foxnews.com/~r/foxnews/health/~3/7vxUyuOUc5c/live-updates-southern-california-protesters-demonstrate-against-coronavirus-curfew","0","0","0","0","2020-12-25 18:31:26.430272+01","0"
"65173645","https://www.statnews.com/2020/11/23/merck-to-pay-425m-for-biotech-to-get-covid-19-drug-but-says-manufacturing-will-be-a-challenge/","27","10","16","0","2020-12-25 18:33:20.284085+01","53"
"65174520","http://www.medicinenet.com/script/main/art.asp?articlekey=226942","0","0","0","0","2020-12-25 19:07:51.345751+01","0"
"65174446","https://www.medicaldaily.com/top-space-oddities-explained-expert-447592","0","0","2","0","2020-12-25 19:07:21.009315+01","2"
"65174922","https://neurosciencenews.com/autism-twins-15349/","97","121","96","0","2020-12-25 19:10:33.328598+01","314"
"65175915","https://www.dailymail.co.uk/health/article-7840713/Vegetable-ramen-recalled-listeria-listeria-fears-eggs.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","95","18","93","0","2020-12-25 19:17:14.773979+01","206"
"65175779","https://www.dailymail.co.uk/health/article-7840051/Vulva-damaged-designer-vagina-procedure-nerves-sit-millimetres-skin.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","47","48","83","0","2020-12-25 19:16:17.43184+01","178"
"65175918","https://www.nytimes.com/2019/12/31/health/e-cigarettes-flavor-ban-trump.html","1062","700","618","0","2020-12-25 19:17:15.86303+01","2380"
"65176193","https://www.medicaldaily.com/lose-weight-fast-avoiding-foods-2020-447728","0","0","2","0","2020-12-25 19:19:05.236348+01","2"
"65176233","https://www.medicaldaily.com/doctors-vs-ai-who-can-diagnose-breast-cancer-better-447778","1","0","4","0","2020-12-25 19:19:21.110486+01","5"
"65176406","https://www.dailymail.co.uk/health/article-7844587/Halving-chemotherapy-cycle-cut-effects-testicular-cancer-patients.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 19:20:27.610524+01","0"
"65176579","https://neurosciencenews.com/exercise-gray-matter-15374/","993","39","431","0","2020-12-25 19:21:38.305707+01","1463"
"65176577","https://neurosciencenews.com/learning-brain-15376/","84","3","51","0","2020-12-25 19:21:37.55689+01","138"
"65176680","https://neurosciencenews.com/engrams-memory-15382/","171","12","69","0","2020-12-25 19:22:18.688627+01","252"
"65176713","https://www.medicaldaily.com/health-supplementation-gone-wrong-woman-suffers-acute-liver-failure-447855","0","0","1","0","2020-12-25 19:22:32.456333+01","1"
"65176988","https://www.organicfacts.net/middle-eastern-cuisine.html","0","0","2","0","2020-12-25 19:24:22.685608+01","2"
"65177082","https://neurosciencenews.com/individual-unique-brain-15390/","119","5","83","0","2020-12-25 19:24:59.929007+01","207"
"65177095","https://althealthworks.com/19289/top-10-cell-phones-that-release-the-most-health-damaging-radiation-per-model/","406","86","581","0","2020-12-25 19:25:04.435217+01","1073"
"65177219","https://www.healthcentral.com/article/areds-supplement-amd","6","2","15","0","2020-12-25 19:25:55.325493+01","23"
"65177343","https://www.naturalnews.com/2020-01-02-contagious-emotions-study-suggests-dogs-mirror-owners-stress-levels.html","0","0","0","0","2020-12-25 19:26:42.951974+01","0"
"65177346","https://www.naturalnews.com/2020-01-02-fossilized-fungi-provide-clues-on-earths-age.html","0","0","0","0","2020-12-25 19:26:43.923634+01","0"
"65177351","https://www.naturalnews.com/2020-01-01-small-doses-of-aspirin-cause-brain-hemorrhage.html","0","0","0","0","2020-12-25 19:26:45.695203+01","0"
"65177369","https://www.naturalnews.com/2019-12-31-top-10-fake-science-stories-2019.html","0","0","0","0","2020-12-25 19:26:54.202784+01","0"
"65177390","https://www.naturalnews.com/2019-12-30-policies-promoting-healthy-eating-help-reduce-medical-costs-cancer-risk.html","0","0","0","0","2020-12-25 19:27:01.42564+01","0"
"65177398","https://www.naturalnews.com/2019-12-29-new-russian-hypersonic-missile-goes-mach-27-operational-2020.html","0","0","0","0","2020-12-25 19:27:04.181128+01","0"
"65177755","https://vaccineimpact.com/2020/enough-is-enough-over-16-new-york-school-districts-oppose-mandatory-vaccines-for-gardasil-and-the-flu/","925","56","319","0","2020-12-25 19:29:26.633375+01","1300"
"65177840","https://themindunleashed.com/2020/01/russell-crowe-golden-globes-award-win-australia-bushfire-crisis.html","2876","489","363","0","2020-12-25 19:30:00.970314+01","3728"
"65177771","https://www.medicaldaily.com/body-builder-suffers-massive-stroke-loses-memory-26-despite-healthy-lifestyle-447922","1","0","6","0","2020-12-25 19:29:34.843732+01","7"
"65177791","https://www.statnews.com/2020/01/06/3-legal-challenges-derail-surprise-medical-bills/?utm_campaign=rss","27","43","26","0","2020-12-25 19:29:41.779863+01","96"
"65177843","https://www.medicaldaily.com/heres-why-perfumes-cosmetics-are-not-everyone-447966","0","0","5","1","2020-12-25 19:30:01.985682+01","5"
"65178000","https://realfarmacy.com/australia-bushfire-baby-koala/","630","18","82","0","2020-12-25 19:31:05.657471+01","730"
"65178095","https://wakeup-world.com/2020/01/07/all-you-need-to-know-about-castor-oil-an-age-old-home-remedy/","90","21","106","0","2020-12-25 19:31:42.782481+01","217"
"65250925","http://www.medicinenet.com/script/main/art.asp?articlekey=231592","0","0","0","0","2020-12-26 01:48:17.303756+01","0"
"65178296","https://themindunleashed.com/2020/01/theres-a-gigantic-mystery-hidden-inside-every-single-atom-in-the-universe.html","384","63","159","0","2020-12-25 19:33:04.040145+01","606"
"65178394","https://www.nytimes.com/2020/01/07/sports/cassius-winston-brother-suicide.html","1989","185","377","0","2020-12-25 19:33:42.942354+01","2551"
"65178499","https://naturalnewsblogs.com/eye-puffiness-how-not-to-let-this-be-seen/","0","0","0","0","2020-12-25 19:34:26.367512+01","0"
"65178623","https://www.organicfacts.net/spaghetti-squash.html","0","0","2","0","2020-12-25 19:35:16.094128+01","2"
"65178665","https://www.dailymail.co.uk/sciencetech/article-7860945/Cannabis-storage-device-facial-recognition-awarded-banned-CES-2020.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","23","9","27","0","2020-12-25 19:35:33.360292+01","59"
"65178786","http://www.medicinenet.com/script/main/art.asp?articlekey=227195","0","0","0","0","2020-12-25 19:36:20.54331+01","0"
"65178790","http://www.medicinenet.com/script/main/art.asp?articlekey=227199","0","0","0","0","2020-12-25 19:36:21.905972+01","0"
"65178659","https://neurosciencenews.com/malaria-breastfeeding-15421/","36","2","21","0","2020-12-25 19:35:29.153256+01","59"
"65252678","http://www.medicinenet.com/script/main/art.asp?articlekey=231742","0","0","0","0","2020-12-26 02:00:09.514226+01","0"
"65179675","https://www.healthy-holistic-living.com/if-your-husband-cant-accept-your-body-throw-the-whole-husband-out/","14654","2284","2297","0","2020-12-25 19:42:16.172589+01","19235"
"65179690","https://themindunleashed.com/2020/01/surveillance-video-epstein-suicide-attempt-destroyed.html","4244","2063","1203","0","2020-12-25 19:42:21.34925+01","7510"
"65179944","http://thenewsdoctors.com/mouse-meals-laced-with-a-vaccine-might-be-key-to-slowing-lyme-disease/","0","0","0","0","2020-12-25 19:44:02.535161+01","0"
"65180006","https://www.statnews.com/pharmalot/2020/01/10/antibiotics-lilly-free-speech-television/?utm_campaign=rss","6","1","6","0","2020-12-25 19:44:25.926596+01","13"
"65180179","https://www.healthnutnews.com/coca-cola-launches-obesity-subscription-service/","50","21","16","0","2020-12-25 19:45:35.039732+01","87"
"65180390","http://www.cancer.org/latest-news/facts-and-figures-2020.html","10962","868","2822","0","2020-12-25 19:46:57.897177+01","14652"
"65180398","https://consciouslifenews.com/what-to-do-after-receiving-a-diagnosis-of-multiple-sclerosis/11180440/","0","0","0","0","2020-12-25 19:47:00.467179+01","0"
"65180711","https://neurosciencenews.com/child-sleep-blood-15450/","67","1","64","0","2020-12-25 19:49:03.915414+01","132"
"65181155","https://neurosciencenews.com/artificial-intelligence-voice-15464/","9","0","7","0","2020-12-25 19:51:57.006779+01","16"
"65181400","http://www.medicinenet.com/script/main/art.asp?articlekey=227335","0","0","0","0","2020-12-25 19:53:33.206625+01","0"
"65181487","https://hsionline.com/2020/01/14/big-pharmas-monopoly-men/","0","0","0","0","2020-12-25 19:54:07.502318+01","0"
"65181898","https://www.bu.edu/enact/living-well/arthritis-information/arthritis-glossary/","3","0","19","0","2020-12-25 19:56:48.266139+01","22"
"65181906","https://www.nytimes.com/2020/01/15/travel/travel-hacks.html","4636","475","1478","0","2020-12-25 19:56:50.983623+01","6589"
"65182037","https://www.dailymail.co.uk/health/article-7890081/Dozens-women-suffered-heartbreak-miscarriage-reveal-doctors-didnt-CARE.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","87","34","29","0","2020-12-25 19:57:43.788356+01","150"
"65182054","http://feeds.foxnews.com/~r/foxnews/health/~3/AGUiUldOZAg/flu-shot-doesnt-match-virus-circulating-report","0","0","0","0","2020-12-25 19:57:49.779819+01","0"
"65182221","https://neurosciencenews.com/oxytocin-cocaine-addiction-15486/","126","34","125","0","2020-12-25 19:58:58.209128+01","285"
"65182235","http://feeds.foxnews.com/~r/foxnews/health/~3/9VuWVuCX79I/california-cyclist-hit-by-truck-befriends-driver","0","0","0","0","2020-12-25 19:59:02.956559+01","0"
"65182214","https://www.statnews.com/pharmalot/2020/01/15/pharmalittle-fda-acts-faster-but-with-less-proof-democratic-debaters-double-down-on-drug-pricing/?utm_campaign=rss","0","0","1","0","2020-12-25 19:58:55.787996+01","1"
"65182318","https://www.medicaldaily.com/how-correctly-clean-mattress-according-toxicologist-448401","0","0","2","0","2020-12-25 19:59:35.943999+01","2"
"65183281","https://neurosciencenews.com/adhd-reward-system-15506/","183","20","109","0","2020-12-25 20:05:55.164718+01","312"
"65183293","https://www.nytimes.com/2020/01/17/health/jnj-risperdal-verdict-reduced.html","228","44","213","0","2020-12-25 20:05:59.164604+01","485"
"65183406","https://www.healthnutnews.com/fda-approving-drugs-at-a-record-rate/","644","99","192","0","2020-12-25 20:06:44.510946+01","935"
"65183714","http://www.medicinenet.com/script/main/art.asp?articlekey=227451","0","0","0","0","2020-12-25 20:08:46.562356+01","0"
"65184045","https://www.statnews.com/2020/01/19/china-reports-sharp-rise-in-case-of-novel-virus-amid-growing-concerns-of-person-to-person-transmission/?utm_campaign=rss","204","55","119","0","2020-12-25 20:10:53.738692+01","378"
"65184576","https://www.dailymail.co.uk/health/article-7908075/Magnetic-scan-reveals-aggressive-breast-tumour-is.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","84","29","28","0","2020-12-25 20:14:24.784945+01","141"
"65184567","https://neurosciencenews.com/mom-chimp-support-15532/","27","2","10","0","2020-12-25 20:14:21.594795+01","39"
"65184579","https://www.dailymail.co.uk/health/article-7909311/North-Carolina-cheerleader-15-dies-flu-septic-shock.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","1685","170","403","0","2020-12-25 20:14:25.798579+01","2258"
"65184841","https://www.collective-evolution.com/2020/01/21/vital-exhaustion-commonly-referred-to-as-burnout-may-increase-the-risk-of-atrial-fibrillation/","103","11","60","0","2020-12-25 20:16:12.316869+01","174"
"65185150","http://www.medicinenet.com/script/main/art.asp?articlekey=227514","0","0","1","0","2020-12-25 20:18:11.890668+01","1"
"65185099","https://www.statnews.com/pharmalot/2020/01/21/antibiotics-superbugs-antimicrobials-vaccines-resistance/?utm_campaign=rss","13","3","5","0","2020-12-25 20:17:51.980928+01","21"
"65185151","http://www.medicinenet.com/script/main/art.asp?articlekey=227515","0","0","1","0","2020-12-25 20:18:12.181111+01","1"
"65185385","https://www.statnews.com/2020/01/22/landmark-achievement-fruit-fly-wiring-diagram-connectome-mapped/?utm_campaign=rss","572","79","182","0","2020-12-25 20:19:46.478519+01","833"
"65185457","https://www.webmd.com/prostate-cancer/news/20200122/eating-more-veggies-wont-stop-prostate-cancer-study","8","0","12","0","2020-12-25 20:20:13.045125+01","20"
"65185474","https://neurosciencenews.com/olfaction-smell-loss-15544/","90","51","69","0","2020-12-25 20:20:21.513743+01","210"
"65186397","https://www.medicaldaily.com/federal-government-proposes-tighter-regulations-service-animals-planes-448817","0","0","1","0","2020-12-25 20:26:30.599075+01","1"
"65187109","https://www.naturalnews.com/2020-01-23-the-medical-profession-has-been-hijacked-by-the-anti-gun-movement-doctors-gun-control-police.html","0","0","0","0","2020-12-25 20:31:13.603331+01","0"
"65187443","http://thenewsdoctors.com/study-feeding-pigs-human-food-canceled-for-cruelty/","0","0","0","0","2020-12-25 20:33:06.118153+01","0"
"65187459","https://www.nytimes.com/2020/01/26/travel/Coronavirus-travel.html","488","116","427","0","2020-12-25 20:33:09.309292+01","1031"
"65187597","https://www.ageofautism.com/2020/12/ashes-ashes-we-all-fall-down.html","13","3","9","0","2020-12-25 20:33:39.644963+01","25"
"65187649","https://www.latimes.com/lifestyle/story/2020-12-19/where-to-find-la-christmas-eve-church-services","315","267","43","0","2020-12-25 20:33:51.141173+01","625"
"65187655","https://www.latimes.com/california/story/2020-12-19/los-angeles-county-coronavirus-hospitalization-surge-rationing","8947","3302","2183","0","2020-12-25 20:33:52.271173+01","14432"
"65187659","https://www.latimes.com/world-nation/story/2020-12-19/hospital-fire-kills-9-covid-19-patients-at-icu-in-turkey","256","22","18","0","2020-12-25 20:33:53.025589+01","296"
"65188085","https://www.latimes.com/opinion/story/2020-12-20/covid-los-angeles-cities-remote-work","186","29","53","0","2020-12-25 20:35:22.648199+01","268"
"65188217","https://www.naturalnews.com/2020-12-19-seattle-considering-bill-legalize-misdemeanor-crimes.html","0","0","0","0","2020-12-25 20:35:51.383439+01","0"
"65188219","https://www.naturalnews.com/2020-12-19-pennsylvania-warns-attending-orgy-without-mask-is-unsafe.html","0","0","0","0","2020-12-25 20:35:51.707681+01","0"
"65188221","https://www.naturalnews.com/2020-12-19-navy-patents-suggest-military-possesses-alien-technology.html","0","0","0","0","2020-12-25 20:35:52.045131+01","0"
"65188332","https://www.healthnutnews.com/video-cindy-mccain-says-we-all-knew-what-jeffrey-epstein-was-doing-we-all-knew/","3794","1830","1088","0","2020-12-25 20:36:17.204893+01","6712"
"65188409","https://www.healthy-holistic-living.com/north-carolina-will-require-high-school-students-to-take-personal-finance-course-to-graduate/","92211","8271","10029","0","2020-12-25 20:36:33.078959+01","110511"
"65188556","https://www.medicaldaily.com/coronavirus-outbreak-signs-symptoms-deadly-virus-watch-out-448821","0","0","1","0","2020-12-25 20:37:05.326549+01","1"
"65188707","https://www.dailymail.co.uk/health/article-7937571/How-eating-vegetables-good-childrens-brain-Scientists-say-iron-gets-stored-crucial-cells.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","57","8","68","0","2020-12-25 20:37:37.31436+01","133"
"65188711","https://www.dailymail.co.uk/health/article-7935143/The-knitted-patch-ends-misery-painful-shoulder.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","22","9","28","0","2020-12-25 20:37:38.130821+01","59"
"65188724","https://www.dailymail.co.uk/health/article-7938541/Michael-Flatleys-Irish-dance-group-cancels-EIGHT-shows-flees-China-early.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","40","6","21","0","2020-12-25 20:37:41.337523+01","67"
"65188997","https://www.naturalnews.com/2020-12-20-situation-update-dec-20th-the-misdirection-ploy.html","0","0","0","0","2020-12-25 20:38:39.494617+01","0"
"65189127","https://www.healthcentral.com/slideshow/questions-to-ask-your-doctor-about-kidney-cancer","3","0","4","0","2020-12-25 20:39:09.665069+01","7"
"65189131","https://www.healthcentral.com/video/ulcerative-colitis-recommended-diet","0","0","0","0","2020-12-25 20:39:10.337188+01","0"
"65189304","https://www.dailymail.co.uk/health/article-9076757/Woman-contracted-sepsis-died-minor-injury-finger.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 20:39:45.875946+01","0"
"65189884","https://www.nytimes.com/2020/01/28/science/bats-coronavirus-Wuhan.html","16672","5263","7710","0","2020-12-25 20:41:51.764005+01","29645"
"65189686","https://neurosciencenews.com/ai-neurodegenerative-diseases-15582/","135","4","84","0","2020-12-25 20:41:08.514801+01","223"
"65189742","https://www.healthnutnews.com/new-jersey-defeats-mandatory-vaccine-bill/","2187","130","371","0","2020-12-25 20:41:22.514752+01","2688"
"65190079","https://www.dailymail.co.uk/health/article-7941645/British-Airways-suspends-flights-mainland-China-amid-growing-coronavirus-crisis.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","3246","506","1064","0","2020-12-25 20:42:33.999012+01","4816"
"65190276","https://www.webmd.com/lung/news/20201222/congress-passes-pandemic-economic-relief-package","118","155","24","0","2020-12-25 20:43:16.586082+01","297"
"65190363","https://www.statnews.com/pharmalot/2020/12/22/eu-clears-pfizer-covid19-vaccine-americans-increasingly-willing-to-get-coronavirus-shot/","0","0","2","0","2020-12-25 20:43:35.322364+01","2"
"65190734","http://feeds.foxnews.com/~r/foxnews/health/~3/RdQiill_p0I/exposed-to-coronavirus-know-when-to-isolate-vs-quarantine","0","0","0","0","2020-12-25 20:44:56.813564+01","0"
"65191127","https://neurosciencenews.com/darcin-brain-courtship-15592/","176","26","53","0","2020-12-25 20:46:24.44133+01","255"
"65191129","https://neurosciencenews.com/appetite-stress-15591/","45","1","43","0","2020-12-25 20:46:24.893+01","89"
"65191143","https://www.dailymail.co.uk/health/article-7943549/Google-searches-Corona-beer-virus-spike-people-thinking-linked-deadly-coronavirus.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","13078","5128","2448","0","2020-12-25 20:46:27.463709+01","20654"
"65191189","https://healthimpactnews.com/2020/dr-brownstein-corona-virus-is-nothing-new-heres-what-to-do/","3717","1135","2468","0","2020-12-25 20:46:37.207572+01","7320"
"65191225","https://www.webmd.com/lung/news/20201222/covid-doesnt-pass-from-mom-to-fetus-during-pregnancy-study","4","1","21","0","2020-12-25 20:46:46.444432+01","26"
"65191271","http://www.medicinenet.com/script/main/art.asp?articlekey=250218","0","0","1","0","2020-12-25 20:46:55.485358+01","1"
"65191628","https://www.ageofautism.com/2020/12/and-to-all-good-night.html","1","0","10","0","2020-12-25 20:48:18.252909+01","11"
"65191550","https://www.dailymail.co.uk/sciencetech/article-7942767/Track-movement-BATS-stop-spread-killer-Wuhan-coronavirus-say-scientists.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","87726","48698","52596","0","2020-12-25 20:47:59.866274+01","189020"
"65191609","http://feeds.foxnews.com/~r/foxnews/health/~3/S9skbNdELlY/coronavirus-hospitalizations-deaths-tennessee-critical-stage-health-official","0","0","0","0","2020-12-25 20:48:13.595421+01","0"
"65191676","https://www.naturalnews.com/2020-12-23-celebrities-paying-25000-for-covid19-vaccines.html","0","0","0","0","2020-12-25 20:48:27.788248+01","0"
"65192006","https://iheartintelligence.com/three-baby-girls-died-in-mothers-womb-as-she-carried-them-to-save-their-sister/","580","24","32","0","2020-12-25 20:49:49.980464+01","636"
"65192250","https://www.medicaldaily.com/one-animals-disneys-mandalorian-actually-real-449088","1","0","1","0","2020-12-25 20:51:30.051674+01","2"
"65192389","https://www.statnews.com/2020/01/31/european-regulators-review-agios-blood-cancer-drug/?utm_campaign=rss","1","0","4","0","2020-12-25 20:52:23.806945+01","5"
"65192402","https://www.dailymail.co.uk/health/article-7952489/Inside-NHS-hospital-Britains-two-coronavirus-patients-quarantined.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","9","2","17","0","2020-12-25 20:52:30.585969+01","28"
"65192686","https://neurosciencenews.com/rose-smell-learning-sleep-15611/","1170","158","484","0","2020-12-25 20:54:24.350398+01","1812"
"65260049","http://www.emedicinehealth.com/script/main/art.asp?articlekey=58878","11","8","15","0","2020-12-26 02:51:08.394209+01","34"
"65193103","https://www.naturalnews.com/2020-02-02-bernie-campaign-staffer-threatened-to-kill-political-opponents-and-burn-cities.html","0","0","0","0","2020-12-25 20:57:13.774245+01","0"
"65193196","https://www.naturalnews.com/2020-01-29-deep-ocean-minerals-trace-elements-boost-running-capacity.html","0","0","0","0","2020-12-25 20:57:47.800654+01","0"
"65193228","https://www.naturalnews.com/2020-01-27-health-benefits-of-african-plants-and-spices.html","0","0","0","0","2020-12-25 20:58:00.845028+01","0"
"65193851","http://feeds.foxnews.com/~r/foxnews/health/~3/wwR-HhxwwaQ/rush-limbaugh-cancer-cure-cousin-rusby","0","0","0","0","2020-12-25 21:02:14.569298+01","0"
"65194067","http://feeds.foxnews.com/~r/foxnews/health/~3/SQsEWBacDbc/coronavirus-uber-mexico","0","0","0","0","2020-12-25 21:03:41.246264+01","0"
"65194387","http://www.medicinenet.com/script/main/art.asp?articlekey=227826","0","0","0","0","2020-12-25 21:05:52.987719+01","0"
"65194480","https://www.statnews.com/2020/02/05/in-the-race-to-develop-a-coronavirus-treatment-regeneron-thinks-it-has-the-inside-track/?utm_campaign=rss","555","63","162","0","2020-12-25 21:06:30.791288+01","780"
"65194788","https://www.medicaldaily.com/wuhan-crematoriums-burn-100-bodies-day-amid-viral-outbreak-449227","1","1","3","0","2020-12-25 21:08:37.768737+01","5"
"65194858","https://www.nytimes.com/2020/02/06/world/asia/coronavirus-china.html","6349","3672","3329","0","2020-12-25 21:09:07.849366+01","13350"
"65195041","http://blog.healthadvocate.com/2020/02/healthy-resource-roundup-february-2020/","13","0","6","0","2020-12-25 21:10:19.220569+01","19"
"65195107","http://www.medicinenet.com/script/main/art.asp?articlekey=227903","0","0","0","0","2020-12-25 21:10:45.7541+01","0"
"65195125","https://www.healthcentral.com/article/back-pain-vs-ankylosing-spondylitis","59","7","137","0","2020-12-25 21:10:51.607409+01","203"
"65195164","https://www.medicaldaily.com/garlic-coronavirus-who-sets-record-straight-449269","22","14","8","0","2020-12-25 21:11:07.292245+01","44"
"65195966","http://www.medicinenet.com/script/main/art.asp?articlekey=227995","0","0","0","0","2020-12-25 21:16:19.362286+01","0"
"65196084","https://medicalkidnap.com/2020/02/07/wisconsin-doctors-afraid-to-bring-their-children-to-their-own-hospital-due-to-fear-of-medical-kidnapping/","1450","204","685","0","2020-12-25 21:17:03.995202+01","2339"
"65196325","https://themindunleashed.com/2020/02/rza-wu-tang-clan-vegan-puffer-jacket-made-from-recycled-ocean-plastic.html","13890","795","1806","0","2020-12-25 21:18:37.102491+01","16491"
"65196425","https://www.healthnutnews.com/normal-body-temperature-is-lower-than-you-think/","132","66","29","0","2020-12-25 21:19:15.863352+01","227"
"65196445","https://www.medicaldaily.com/new-plant-based-drug-shows-cancer-treatment-potential-449308","0","0","2","0","2020-12-25 21:19:23.232667+01","2"
"65196562","https://allianceforadvancedhealth.com/medicine-making-your-congestion-worse/","0","0","0","0","2020-12-25 21:20:09.646524+01","0"
"65196629","https://www.naturalnews.com/2020-02-08-raw-sewage-analysis-reveals-marijuana-use-on-the-rise.html","0","0","0","0","2020-12-25 21:20:35.528513+01","0"
"65196678","https://www.naturalnews.com/2020-02-06-man-made-noise-drowning-out-birdsong-hurting-robin-population.html","0","0","0","0","2020-12-25 21:20:53.594319+01","0"
"65196943","https://www.nytimes.com/2020/02/10/well/live/half-of-us-face-obesity-dire-projections-show.html","1781","1004","1675","0","2020-12-25 21:22:36.54453+01","4460"
"65197233","https://www.statnews.com/2020/02/10/two-more-failed-alzheimers-drugs-sharpen-focus-biogen-aducanumab/?utm_campaign=rss","15","3","23","0","2020-12-25 21:24:31.851538+01","41"
"65197246","https://www.dailymail.co.uk/health/article-7988161/Women-high-testosterone-levels-37-likely-type-2-diabetes-risk-men-REDUCED.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","67","7","32","0","2020-12-25 21:24:36.259599+01","106"
"65197635","https://www.dailymail.co.uk/news/article-7990525/Coronavirus-super-spreader-revealed-businessman-scout-leader-Brighton.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","1240","775","807","0","2020-12-25 21:27:08.094086+01","2822"
"65197816","https://www.webmd.com/depression/postpartum-depression/news/20200210/general-anesthesia-boosts-postpartum-depression-risk-after-c-section-study","2","0","11","0","2020-12-25 21:28:21.993707+01","13"
"65197890","http://www.medicinenet.com/script/main/art.asp?articlekey=228068","0","0","0","0","2020-12-25 21:28:49.423004+01","0"
"65198134","https://www.who.int/news-room/detail/12-02-2020-world-experts-and-funders-set-priorities-for-covid-19-research","661","148","468","0","2020-12-25 21:30:23.742285+01","1277"
"65198380","https://www.medicaldaily.com/resting-heart-rate-not-factor-determine-disease-risk-study-finds-449426","0","0","0","0","2020-12-25 21:31:58.3748+01","0"
"65198430","https://www.collective-evolution.com/2020/02/13/study-evaluates-185-meta-analyses-on-anti-depressants-finds-a-strong-big-pharma-influence/","384","63","298","0","2020-12-25 21:32:17.62459+01","745"
