id,title,author_id,body,raw_body,category,perex,url,source_id,other_info,published_at,extracted_at,feedback_facebook_id,monitoring_tags
"379027","7 Reasons for Itchy Skin and Rashes","8049","If it is asked to defined, ‘itching skin’, it can be said to be an inflammatory reaction of the skin... <truncated>","<p>If it is asked to defined, ‘itching skin’, it can be said to be an inflammatory reaction of the s... <truncated>","{Health,News}","<p>If it is asked to defined, ‘itching skin’, it can be said to be an inflammatory reaction of the skin, which is often caused by a condition affecting the skin. Well, it is commonly known to be a symptom of an array of diseases, which can be mild to serious in terms of severity. This [&hellip;]</p>
","https://naturalnewsblogs.com/7-reasons-itchy-skin-rashes/","142","{""tags"": [""dermatology"", ""health"", ""itching"", ""Rashes"", ""skin care""], ""updated_at"": ""2015-10-22T18:28:29""}","2015-10-22 12:56:10+02","2019-09-19 15:20:43.419712+02","108677526","english, medical"
"379014","Understanding Nutrition: Part 4","8157","Vitamins are essential for the body to be able to put the nutrients in food to use.
Because vitamins... <truncated>","<p>Vitamins are essential for the body to be able to put the nutrients in food to use.</p>
<p>Becaus... <truncated>","{Health}","<p>Vitamins are essential for the body to be able to put the nutrients in food to use. Because vitamins are not produced by the body, we have to get them through the food that we also eat! Our bodies only need a certain amount of vitamins, which can be provided by eating reasonable amounts of [&hellip;]</p>
","https://naturalnewsblogs.com/understanding-nutrition-part-4/","142","{""tags"": [""nutrients"", ""nutrition"", ""Understanding nutrition""], ""updated_at"": ""2015-10-19T16:39:57""}","2015-10-19 10:38:17+02","2019-09-19 15:20:35.211207+02","101387626","english, medical"
"379005","Demystifying the Controversial Benefits of Deer Antler Velvet","8403"," Deer antler velvet has been at the center of a sporting controversy in the early part of 2013, just... <truncated>","<p><strong> </strong>Deer antler velvet has been at the center of a sporting controversy in the earl... <truncated>","{Health}","<p> Deer antler velvet has been at the center of a sporting controversy in the early part of 2013, just a few weeks before the Super Bowl. The controversy pitted one of the fastest rising professional football players for having used the prohibited substance as a palliative treatment for his torn arm muscle. Just what is [&hellip;]</p>
","https://naturalnewsblogs.com/demystifying-controversial-benefits-deer-antler-velvet/","142","{""tags"": [""benefits of deer antler velvet"", ""Deer Antler"", ""deer antler velvet""], ""updated_at"": ""2015-10-13T18:47:52""}","2015-10-13 18:47:52+02","2019-09-19 15:20:26.647905+02","101387610","english, medical"
"379052","4 Common Toxins That Can Cause Brain Cancer","8043","There are very few things scarier than a cancer diagnosis, but a disturbing trend has added another ... <truncated>","<p>There are very few things scarier than a cancer diagnosis, but a disturbing trend has added anoth... <truncated>","{Health}","<p>There are very few things scarier than a cancer diagnosis, but a disturbing trend has added another degree of fear to the whole fight against cancer. You see, if battling cancer is not enough, try adding in the complications of battling brain cancer. Then consider that a lot of kids are being diagnosed. That&#8217;s a scary [&hellip;]</p>
","https://naturalnewsblogs.com/4-common-toxins-can-cause-brain-cancer/","142","{""tags"": [""artificial sweeteners"", ""brain cancer"", ""brain disorders"", ""emf"", ""fluoride"", ""heavy metals""], ""updated_at"": ""2015-11-03T14:31:30""}","2015-11-03 14:31:30+01","2019-09-19 15:21:04.00736+02","108677551","english, medical"
"379034","Why We Should Be Freezing Lemons!","8407","

When life gives you Lemons, you freeze them!
I know you all want some healthy tips, for better nut... <truncated>","<div class=""entry-body"">
<div class=""entry-content"">
<h1>When life gives you Lemons, you freeze them... <truncated>","{Health,Food,Nutrition,""Weight Loss""}","<p>When life gives you Lemons, you freeze them! I know you all want some healthy tips, for better nutrition and better health, so this is a good one! It’ll not only help you with losing body fat, but it will help with your overall health. The sun is up, and you reach for the Lemon [&hellip;]</p>
","https://naturalnewsblogs.com/why-we-should-be-freezing-lemons/","142","{""tags"": [""Benefits of Lemon"", ""eat organic"", ""freezing lemons"", ""health benefits of lemon"", ""health benefits of lemon peel""], ""updated_at"": ""2015-10-26T17:35:24""}","2015-10-26 12:24:54+01","2019-09-19 15:20:49.340149+02","108677533","english, medical"
"379047","Squash Colds and Flu With These Delicious Soup Recipes","8043","With the winter season looming for many of us, our thoughts start to drift towards warming foods and... <truncated>","<p>With the winter season looming for many of us, our thoughts start to drift towards warming foods ... <truncated>","{Health,Recipes,Food,Nutrition,Lifestyle}","<p>With the winter season looming for many of us, our thoughts start to drift towards warming foods and recipes that can not only fill us up but also help fight the inevitable colds and flu that start circulating through schools and homes. The trick is finding recipes that you and the family will love, that have [&hellip;]</p>
","https://naturalnewsblogs.com/squash-colds-flu-delicious-soup-recipes/","142","{""tags"": [""colds and flu recipes"", ""colds and flu remedies"", ""soup recipe"", ""squash""], ""updated_at"": ""2015-11-02T12:44:32""}","2015-10-30 18:38:04+01","2019-09-19 15:21:00.452609+02","108677546","english, medical"
"379048","Enjoy the Decadence of Chocolate With Zero Guilt (Recipes Included)","8043","There are few words that light most people up like the word “chocolate”. It is one of the few foods ... <truncated>","<p>There are few words that light most people up like the word &#8220;chocolate&#8221;. It is one of... <truncated>","{Health,Recipes,Food,Nutrition,Lifestyle}","<p>There are few words that light most people up like the word &#8220;chocolate&#8221;. It is one of the few foods in the world that most people naturally embrace, due to it&#8217;s sultry and decadent taste when processed with milk and sugar. If you have ever had raw chocolate without the addition of sweetener or milk products, [&hellip;]</p>
","https://naturalnewsblogs.com/enjoy-decadence-chocolate-zero-guilt-recipes-included/","142","{""tags"": [""chocolate health benefits"", ""chocolate recipes""], ""updated_at"": ""2015-11-02T14:49:39""}","2015-11-02 11:20:57+01","2019-09-19 15:21:00.719387+02","108677547","english, medical"
"379059","3 Proven Hacks To Amp Up Your Nutrition","8043","To anyone who has been paying attention, it is clear that the “nutrition” of our food has went strai... <truncated>","<p>To anyone who has been paying attention, it is clear that the &#8220;nutrition&#8221; of our food... <truncated>","{Health,Food,Nutrition}","<p>To anyone who has been paying attention, it is clear that the &#8220;nutrition&#8221; of our food has went straight down the toilet (in more ways than one). From depleted and toxic soils to overly processed foods, the chances of getting ample nutrition at a conventional grocery store has become extremely slim. These days, it simply [&hellip;]</p>
","https://naturalnewsblogs.com/3-proven-hacks-amp-nutrition/","142","{""tags"": [""best nutritional supplements"", ""fermented foods"", ""HCL"", ""increase nutrition"", ""nutrient deficiencies"", ""superfood powders""], ""updated_at"": ""2015-11-05T16:55:03""}","2015-11-05 16:55:03+01","2019-09-19 15:21:14.056953+02","108677558","english, medical"
"379065","Metabolism Type and How to Activate it Naturally","8046","Like people, there are metabolisms of many types. Ever notice how your friend Jane can eat all sorts... <truncated>","<p>Like people, there are metabolisms of many types. Ever notice how your friend Jane can eat all so... <truncated>","{Health,Food,Nutrition,Medicine}","<p>Like people, there are metabolisms of many types. Ever notice how your friend Jane can eat all sorts of junk food and stay slim, while if you ate the same food you would gain weight, your mood would change and your stress and anxiety levels might fluctuate? Jane says “Your metabolism is slower, that’s all.” [&hellip;]</p>
","https://naturalnewsblogs.com/metabolism-type-activate-naturally/","142","{""tags"": [""boosting metabolism"", ""foods to boost metabolism"", ""metabolic rate""], ""updated_at"": ""2015-11-06T10:02:53""}","2015-11-06 10:02:53+01","2019-09-19 15:21:17.593867+02","108677564","english, medical"
"379071","Most Effective Supplements and Lifestyle for Good Heart Health","8046","One in every four deaths that occur in the United States are due to cardiovascular disease, accordin... <truncated>","<p>One in every four deaths that occur in the United States are due to cardiovascular disease, accor... <truncated>","{Health,Food,Nutrition,Medicine}","<p>One in every four deaths that occur in the United States are due to cardiovascular disease, according to the Center for Disease Control and Prevention (CDC). That means over 600,000 people die of a heart-related disease a year. Heart attacks occur in 735,000 people each year, killing over 370,000 Americans and over 200,000 of them [&hellip;]</p>
","https://naturalnewsblogs.com/effective-supplements-lifestyle-good-heart-health/","142","{""tags"": [""Fish Oil Protects Your Heart and Body"", ""foods for heart health"", ""Foods that Lower Cholesterol and Prevent Heart Attacks""], ""updated_at"": ""2015-11-09T10:51:01""}","2015-11-09 10:51:01+01","2019-09-19 15:21:21.815709+02","108677570","english, medical"
"379040","Does Mesotherapy Prevent Hair Loss?","8411","Millions of people around the world are affected by hair loss for reasons ranging from hereditary im... <truncated>","<p>Millions of people around the world are affected by hair loss for reasons ranging from hereditary... <truncated>","{Health}","<p>Millions of people around the world are affected by hair loss for reasons ranging from hereditary immune disease to drug treatments. A considerable amount of hair therapies have been hyped, but one treatment has recently stolen the spotlight in the media and online; nanopeptide mesotherapy is being touted as the cure for one of the [&hellip;]</p>
","https://naturalnewsblogs.com/mesotherapy-prevent-hair-loss/","142","{""tags"": [""hair loss"", ""Mesotherapy""], ""updated_at"": ""2015-10-27T17:26:11""}","2015-10-27 17:26:11+01","2019-09-19 15:20:52.688664+02","108677539","english, medical"
